result,anomaly_score,detect_confidence,unit_id,unit_type,serial,model,qrcode,region,site_num,visit_num,uar_link,photo_url,photo_description,completed_time
NOISE,,0.2417,235260,Ice Machine,N10912J,KM-2600SRJZ3,QRSF62439,Olive Garden,1670,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/87555/133332480,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1670/Visit/1/QRSF62439/field_191_photo.jpg,Bin drain line,2025-08-15 00:00:00
NOISE,,0.0133,235260,Ice Machine,N10912J,KM-2600SRJZ3,QRSF62439,Olive Garden,1670,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/87555/133332480,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1670/Visit/1/QRSF62439/field_185_photo.jpg,Bin control,2025-08-15 00:00:00
NOISE,,0.0093,235260,Ice Machine,N10912J,KM-2600SRJZ3,QRSF62439,Olive Garden,1670,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/87555/133332480,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1670/Visit/1/QRSF62439/field_228_photo.jpg,Cube Separator And Guide Mounting,2025-08-15 00:00:00
NOISE,,0.0008,235260,Ice Machine,N10912J,KM-2600SRJZ3,QRSF62439,Olive Garden,1670,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/87555/133332480,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1670/Visit/1/QRSF62439/field_393_photo.jpg,Condenser Unit Data Plate,2025-08-15 00:00:00
NOISE,,0.0086,235260,Ice Machine,N10912J,KM-2600SRJZ3,QRSF62439,Olive Garden,1670,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/87555/133332480,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1670/Visit/1/QRSF62439/field_165_photo.jpg,Disconnect,2025-08-15 00:00:00
NOISE,,0.002,235260,Ice Machine,N10912J,KM-2600SRJZ3,QRSF62439,Olive Garden,1670,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/87555/133332480,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1670/Visit/1/QRSF62439/field_184_photo.jpg,Disconnect,2025-08-15 00:00:00
NOISE,,0.0298,235260,Ice Machine,N10912J,KM-2600SRJZ3,QRSF62439,Olive Garden,1670,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/87555/133332480,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1670/Visit/1/QRSF62439/field_166_photo.jpg,Remote unit,2025-08-15 00:00:00
NOISE,,0.0674,235260,Ice Machine,N10912J,KM-2600SRJZ3,QRSF62439,Olive Garden,1670,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/87555/133332480,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1670/Visit/1/QRSF62439/field_170_photo.jpg,Secured Unit,2025-08-15 00:00:00
NOISE,,0.0135,235260,Ice Machine,N10912J,KM-2600SRJZ3,QRSF62439,Olive Garden,1670,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/87555/133332480,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1670/Visit/1/QRSF62439/field_204_photo.jpg,Photo,2025-08-15 00:00:00
NOISE,,0.0769,235260,Ice Machine,N10912J,KM-2600SRJZ3,QRSF62439,Olive Garden,1670,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/87555/133332480,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1670/Visit/1/QRSF62439/field_205_photo.jpg,Photo,2025-08-15 00:00:00
NOISE,,0.1152,235260,Ice Machine,N10912J,KM-2600SRJZ3,QRSF62439,Olive Garden,1670,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/87555/133332480,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1670/Visit/1/QRSF62439/field_233_photo.jpg?95668,Leak Test Check (Line set connection points),2025-08-15 00:00:00
NOISE,,0.0535,235260,Ice Machine,N10912J,KM-2600SRJZ3,QRSF62439,Olive Garden,1670,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/87555/133332480,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1670/Visit/1/QRSF62439/field_153_photo.jpg,Water filtration show date on filter,2025-08-15 00:00:00
NOISE,,0.0352,235260,Ice Machine,N10912J,KM-2600SRJZ3,QRSF62439,Olive Garden,1670,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/87555/133332480,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1670/Visit/1/QRSF62439/field_376_photo.jpg,Does Ice Machine have Waterwise Filtration?,2025-08-15 00:00:00
NOISE,,0.0719,235260,Ice Machine,N10912J,KM-2600SRJZ3,QRSF62439,Olive Garden,1670,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/87555/133332480,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1670/Visit/1/QRSF62439/field_159_photo.jpg,Guage on water filter manifold,2025-08-15 00:00:00
NOISE,,0.0091,235260,Ice Machine,N10912J,KM-2600SRJZ3,QRSF62439,Olive Garden,1670,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/87555/133332480,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1670/Visit/1/QRSF62439/field_169_photo.jpg,Unit on,2025-08-15 00:00:00
NOISE,,0.0011,235260,Ice Machine,N10912J,KM-2600SRJZ3,QRSF62439,Olive Garden,1670,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/88270/134443584,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1670/Visit/2/QRSF62439/field_250_photo.jpg?11587,Unit disconnect,2025-10-21 00:00:00
NOISE,,0.0005,235260,Ice Machine,N10912J,KM-2600SRJZ3,QRSF62439,Olive Garden,1670,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/88270/134443584,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1670/Visit/2/QRSF62439/field_182_photo.jpg?73522,Data plate,2025-10-21 00:00:00
NOISE,,0.0843,235260,Ice Machine,N10912J,KM-2600SRJZ3,QRSF62439,Olive Garden,1670,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/88270/134443584,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1670/Visit/2/QRSF62439/field_253_photo.jpg?93857,Unit tested for leaks- unable to reach,2025-10-21 00:00:00
NOISE,,0.1294,235260,Ice Machine,N10912J,KM-2600SRJZ3,QRSF62439,Olive Garden,1670,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/88270/134443584,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1670/Visit/2/QRSF62439/field_152_photo.jpg?25101,Water line,2025-10-21 00:00:00
NOISE,,0.0204,235260,Ice Machine,N10912J,KM-2600SRJZ3,QRSF62439,Olive Garden,1670,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/88270/134443584,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1670/Visit/2/QRSF62439/field_281_photo.jpg?28071,Water stop,2025-10-21 00:00:00
NOISE,,0.159,235260,Ice Machine,N10912J,KM-2600SRJZ3,QRSF62439,Olive Garden,1670,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/88270/134443584,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1670/Visit/2/QRSF62439/field_379_photo.jpg?4040,Does the water line change material,2025-10-21 00:00:00
NOISE,,0.0029,235260,Ice Machine,N10912J,KM-2600SRJZ3,QRSF62439,Olive Garden,1670,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/88270/134443584,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1670/Visit/2/QRSF62439/field_158_photo.jpg?90494,Drain line size,2025-10-21 00:00:00
NOISE,,0.4082,235260,Ice Machine,N10912J,KM-2600SRJZ3,QRSF62439,Olive Garden,1670,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/88270/134443584,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1670/Visit/2/QRSF62439/field_183_photo.jpg?2781,drain line,2025-10-21 00:00:00
NOISE,,0.1352,235260,Ice Machine,N10912J,KM-2600SRJZ3,QRSF62439,Olive Garden,1670,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/88270/134443584,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1670/Visit/2/QRSF62439/field_191_photo.jpg?86611,Bin drain line,2025-10-21 00:00:00
NOISE,,0.037,235260,Ice Machine,N10912J,KM-2600SRJZ3,QRSF62439,Olive Garden,1670,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/88270/134443584,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1670/Visit/2/QRSF62439/field_185_photo.jpg?92192,Bin control,2025-10-21 00:00:00
NOISE,,0.0033,235260,Ice Machine,N10912J,KM-2600SRJZ3,QRSF62439,Olive Garden,1670,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/88270/134443584,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1670/Visit/2/QRSF62439/field_393_photo.jpg?11120,Condenser Unit Data Plate,2025-10-21 00:00:00
NOISE,,0.008,235260,Ice Machine,N10912J,KM-2600SRJZ3,QRSF62439,Olive Garden,1670,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/88270/134443584,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1670/Visit/2/QRSF62439/field_165_photo.jpg?4304,Disconnect,2025-10-21 00:00:00
NOISE,,0.0108,235260,Ice Machine,N10912J,KM-2600SRJZ3,QRSF62439,Olive Garden,1670,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/88270/134443584,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1670/Visit/2/QRSF62439/field_184_photo.jpg,Disconnect,2025-10-21 00:00:00
NOISE,,0.0606,235260,Ice Machine,N10912J,KM-2600SRJZ3,QRSF62439,Olive Garden,1670,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/88270/134443584,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1670/Visit/2/QRSF62439/field_166_photo.jpg?229,Remote unit,2025-10-21 00:00:00
NOISE,,0.0021,235260,Ice Machine,N10912J,KM-2600SRJZ3,QRSF62439,Olive Garden,1670,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/88270/134443584,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1670/Visit/2/QRSF62439/field_170_photo.jpg?92416,Secured Unit,2025-10-21 00:00:00
NOISE,,0.0008,235260,Ice Machine,N10912J,KM-2600SRJZ3,QRSF62439,Olive Garden,1670,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/88270/134443584,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1670/Visit/2/QRSF62439/field_204_photo.jpg?66674,Photo,2025-10-21 00:00:00
NOISE,,0.0996,235260,Ice Machine,N10912J,KM-2600SRJZ3,QRSF62439,Olive Garden,1670,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/88270/134443584,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1670/Visit/2/QRSF62439/field_205_photo.jpg?11029,Photo,2025-10-21 00:00:00
NOISE,,0.0893,235260,Ice Machine,N10912J,KM-2600SRJZ3,QRSF62439,Olive Garden,1670,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/88270/134443584,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1670/Visit/2/QRSF62439/field_233_photo.jpg?70974,Leak Test Check (Line set connection points),2025-10-21 00:00:00
NOISE,,0.0394,235260,Ice Machine,N10912J,KM-2600SRJZ3,QRSF62439,Olive Garden,1670,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/88270/134443584,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1670/Visit/2/QRSF62439/field_153_photo.jpg,Water filtration show date on filter,2025-10-21 00:00:00
NOISE,,0.0823,235260,Ice Machine,N10912J,KM-2600SRJZ3,QRSF62439,Olive Garden,1670,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/88270/134443584,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1670/Visit/2/QRSF62439/field_376_photo.jpg,Does Ice Machine have WaterWise or Aquamor Filtration?,2025-10-21 00:00:00
NOISE,,0.1723,235260,Ice Machine,N10912J,KM-2600SRJZ3,QRSF62439,Olive Garden,1670,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/88270/134443584,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1670/Visit/2/QRSF62439/field_159_photo.jpg,Guage on water filter manifold,2025-10-21 00:00:00
NOISE,,0.0041,235260,Ice Machine,N10912J,KM-2600SRJZ3,QRSF62439,Olive Garden,1670,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/88270/134443584,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1670/Visit/2/QRSF62439/field_169_photo.jpg?46278,Unit on,2025-10-21 00:00:00
NOISE,,0.0058,235261,Ice Machine,Q11589e yom:2025,Km-1301srjz,QRSF62815,Olive Garden,1246,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/86686/131974464,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1246/Visit/1/QRSF62815/field_250_photo.jpg?31208,Unit disconnect,2025-08-15 00:00:00
NOISE,,0.0046,235261,Ice Machine,Q11589e yom:2025,Km-1301srjz,QRSF62815,Olive Garden,1246,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/86686/131974464,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1246/Visit/1/QRSF62815/field_182_photo.jpg?23844,Data plate,2025-08-15 00:00:00
NOISE,,0.0206,235261,Ice Machine,Q11589e yom:2025,Km-1301srjz,QRSF62815,Olive Garden,1246,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/86686/131974464,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1246/Visit/1/QRSF62815/field_253_photo.jpg?81870,Plastic/threaded metal,2025-08-15 00:00:00
NOISE,,0.072,235261,Ice Machine,Q11589e yom:2025,Km-1301srjz,QRSF62815,Olive Garden,1246,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/86686/131974464,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1246/Visit/1/QRSF62815/field_152_photo.jpg?79139,Water line,2025-08-15 00:00:00
NOISE,,0.0168,235261,Ice Machine,Q11589e yom:2025,Km-1301srjz,QRSF62815,Olive Garden,1246,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/86686/131974464,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1246/Visit/1/QRSF62815/field_281_photo.jpg?58673,Water stop,2025-08-15 00:00:00
NOISE,,0.0225,235261,Ice Machine,Q11589e yom:2025,Km-1301srjz,QRSF62815,Olive Garden,1246,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/86686/131974464,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1246/Visit/1/QRSF62815/field_379_photo.jpg?35369,Yes,2025-08-15 00:00:00
NOISE,,0.0257,235261,Ice Machine,Q11589e yom:2025,Km-1301srjz,QRSF62815,Olive Garden,1246,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/86686/131974464,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1246/Visit/1/QRSF62815/field_158_photo.jpg?11115,Drain line size,2025-08-15 00:00:00
NOISE,,0.017,235261,Ice Machine,Q11589e yom:2025,Km-1301srjz,QRSF62815,Olive Garden,1246,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/86686/131974464,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1246/Visit/1/QRSF62815/field_183_photo.jpg?95684,drain line,2025-08-15 00:00:00
NOISE,,0.0037,235261,Ice Machine,Q11589e yom:2025,Km-1301srjz,QRSF62815,Olive Garden,1246,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/86686/131974464,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1246/Visit/1/QRSF62815/field_191_photo.jpg?83597,Bin drain line,2025-08-15 00:00:00
NOISE,,0.0025,235261,Ice Machine,Q11589e yom:2025,Km-1301srjz,QRSF62815,Olive Garden,1246,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/86686/131974464,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1246/Visit/1/QRSF62815/field_185_photo.jpg?20710,Bin control,2025-08-15 00:00:00
NOISE,,0.0057,235261,Ice Machine,Q11589e yom:2025,Km-1301srjz,QRSF62815,Olive Garden,1246,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/86686/131974464,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1246/Visit/1/QRSF62815/field_393_photo.jpg?58885,Condenser Unit Data Plate,2025-08-15 00:00:00
NOISE,,0.0225,235261,Ice Machine,Q11589e yom:2025,Km-1301srjz,QRSF62815,Olive Garden,1246,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/86686/131974464,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1246/Visit/1/QRSF62815/field_165_photo.jpg?47575,Disconnect,2025-08-15 00:00:00
NOISE,,0.0017,235261,Ice Machine,Q11589e yom:2025,Km-1301srjz,QRSF62815,Olive Garden,1246,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/86686/131974464,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1246/Visit/1/QRSF62815/field_184_photo.jpg?44621,Disconnect,2025-08-15 00:00:00
NOISE,,0.0026,235261,Ice Machine,Q11589e yom:2025,Km-1301srjz,QRSF62815,Olive Garden,1246,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/86686/131974464,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1246/Visit/1/QRSF62815/field_166_photo.jpg?39084,Remote unit,2025-08-15 00:00:00
NOISE,,0.001,235261,Ice Machine,Q11589e yom:2025,Km-1301srjz,QRSF62815,Olive Garden,1246,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/86686/131974464,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1246/Visit/1/QRSF62815/field_170_photo.jpg?65258,Secured Unit,2025-08-15 00:00:00
NOISE,,0.0069,235261,Ice Machine,Q11589e yom:2025,Km-1301srjz,QRSF62815,Olive Garden,1246,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/86686/131974464,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1246/Visit/1/QRSF62815/field_204_photo.jpg?91068,Photo,2025-08-15 00:00:00
NOISE,,0.1441,235261,Ice Machine,Q11589e yom:2025,Km-1301srjz,QRSF62815,Olive Garden,1246,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/86686/131974464,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1246/Visit/1/QRSF62815/field_205_photo.jpg?86848,Photo,2025-08-15 00:00:00
NOISE,,0.2384,235261,Ice Machine,Q11589e yom:2025,Km-1301srjz,QRSF62815,Olive Garden,1246,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/86686/131974464,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1246/Visit/1/QRSF62815/field_233_photo.jpg?68970,Leak Test Check (Line set connection points),2025-08-15 00:00:00
NOISE,,0.0378,235261,Ice Machine,Q11589e yom:2025,Km-1301srjz,QRSF62815,Olive Garden,1246,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/86686/131974464,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1246/Visit/1/QRSF62815/field_153_photo.jpg?25242,Water filtration show date on filter,2025-08-15 00:00:00
NOISE,,0.0515,235261,Ice Machine,Q11589e yom:2025,Km-1301srjz,QRSF62815,Olive Garden,1246,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/86686/131974464,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1246/Visit/1/QRSF62815/field_376_photo.jpg?64174,Does Ice Machine have Waterwise Filtration?,2025-08-15 00:00:00
NOISE,,0.1113,235261,Ice Machine,Q11589e yom:2025,Km-1301srjz,QRSF62815,Olive Garden,1246,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/86686/131974464,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1246/Visit/1/QRSF62815/field_159_photo.jpg?92077,Guage on water filter manifold,2025-08-15 00:00:00
NOISE,,0.0341,235261,Ice Machine,Q11589e yom:2025,Km-1301srjz,QRSF62815,Olive Garden,1246,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/86686/131974464,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1246/Visit/1/QRSF62815/field_187_photo.jpg?80379,Not enough clearance to access water line,2025-08-15 00:00:00
NOISE,,0.0702,235261,Ice Machine,Q11589e yom:2025,Km-1301srjz,QRSF62815,Olive Garden,1246,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/86686/131974464,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1246/Visit/1/QRSF62815/field_169_photo.jpg?34376,Unit on,2025-08-15 00:00:00
NOISE,,0.5151,235261,Ice Machine,Q11589e yom:2025,Km-1301srjz,QRSF62815,Olive Garden,1246,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/89883/136912704,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1246/Visit/2/QRSF62815/field_442_photo.jpg?36729,Last Error Code Log (NA),2026-02-16 00:00:00
NOISE,,0.0124,235261,Ice Machine,Q11589e yom:2025,Km-1301srjz,QRSF62815,Olive Garden,1246,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/89883/136912704,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1246/Visit/2/QRSF62815/field_285_photo.jpg?99083,Before Cleaning drop zone,2026-02-16 00:00:00
NOISE,,0.2447,235261,Ice Machine,Q11589e yom:2025,Km-1301srjz,QRSF62815,Olive Garden,1246,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/89883/136912704,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1246/Visit/2/QRSF62815/field_313_photo.jpg?42276,Before evap cleaning,2026-02-16 00:00:00
NOISE,,0.0079,235261,Ice Machine,Q11589e yom:2025,Km-1301srjz,QRSF62815,Olive Garden,1246,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/89883/136912704,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1246/Visit/2/QRSF62815/field_314_photo.jpg?31554,Before cleaning bin,2026-02-16 00:00:00
NOISE,,0.1964,235261,Ice Machine,Q11589e yom:2025,Km-1301srjz,QRSF62815,Olive Garden,1246,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/89883/136912704,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1246/Visit/2/QRSF62815/field_17_photo.jpg?95734,Before cleaning,2026-02-16 00:00:00
