result,quality_score,threshold,detect_confidence,qr_code,unit_history_link,brand,model,serial,unit_type,region,site_name,site_number,first_visit_date,first_visit_photo_url,photo_description,defect_type
NOISE,,0.4556,0.8216,QRS184346,https://filtrexone.filtrexservicegroup.com/unit/history/QRS184346,Hoshizaki,"""F 801MAJ C""","""L22360M""",Ice Machine,CAVA Maryland,,10255,2024-10-14,https://storage.googleapis.com/filtrex_main_site//rebuild/Cava/10255/Visit/8/QRS184346/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.5349,QRS157253,https://filtrexone.filtrexservicegroup.com/unit/history/QRS157253,Hoshizaki,F-801MAJ-C,H00821D,Ice Machine,CAVA Maryland,,10055,2024-10-15,https://storage.googleapis.com/filtrex_main_site//rebuild/Cava/10055/Visit/11/QRS157253/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.6316,QRS189365,https://filtrexone.filtrexservicegroup.com/unit/history/QRS189365,Hoshizaki,Unknown,Unknown,Ice Machine,CAVA Maryland,,10007,2024-10-15,https://storage.googleapis.com/filtrex_main_site//rebuild/Cava/10007/Visit/11/QRS189365/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.4993,QRS157245,https://filtrexone.filtrexservicegroup.com/unit/history/QRS157245,Hoshizaki,"""0""","""0""",Ice Machine,CAVA Maryland,,10008,2024-10-16,https://storage.googleapis.com/filtrex_main_site//rebuild/Cava/10008/Visit/13/QRS157245/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.2549,QRS187830,https://filtrexone.filtrexservicegroup.com/unit/history/QRS187830,Hoshizaki,F-801MAJ-C,L22341M,Ice Machine,CAVA Maryland,,10001,2024-10-16,https://storage.googleapis.com/filtrex_main_site//rebuild/Cava/10001/Visit/9/QRS187830/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.8431,QRS80068,https://filtrexone.filtrexservicegroup.com/unit/history/QRS80068,Hoshizaki,F-801MAJ-C,L22335M,Ice Machine,CAVA Maryland,,10040,2024-10-16,https://storage.googleapis.com/filtrex_main_site//rebuild/Cava/10040/Visit/10/QRS80068/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.337,QRS156202,https://filtrexone.filtrexservicegroup.com/unit/history/QRS156202,Hoshizaki,"""F 802MAJ C""","""J01151A""",Ice Machine,CAVA Maryland,,10095,2024-10-17,https://storage.googleapis.com/filtrex_main_site//rebuild/Cava/10095/Visit/11/QRS156202/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.7047,QRS160526,https://filtrexone.filtrexservicegroup.com/unit/history/QRS160526,Hoshizaki,"""F 801MAH C""","""E03399J""",Ice Machine,CAVA Maryland,,10014,2024-10-17,https://storage.googleapis.com/filtrex_main_site//rebuild/Cava/10014/Visit/11/QRS160526/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.3534,QRS187676,https://filtrexone.filtrexservicegroup.com/unit/history/QRS187676,Hoshizaki,"""F 801MAJ C""","""H00829E""",Ice Machine,CAVA Maryland,,10073,2024-10-17,https://storage.googleapis.com/filtrex_main_site//rebuild/Cava/10073/Visit/10/QRS187676/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.7926,QRSF77234,https://filtrexone.filtrexservicegroup.com/unit/history/QRSF77234,Hoshizaki,F-801MAJ-C,L22346M,Ice Machine,CAVA Maryland,,10315,2024-10-18,https://storage.googleapis.com/filtrex_main_site//rebuild/Cava/10315/Visit/7/QRSF77234/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.7939,QRS187640,https://filtrexone.filtrexservicegroup.com/unit/history/QRS187640,Hoshizaki,"""F 801MAH C""","""F03592A""",Ice Machine,CAVA Maryland,,10017,2024-10-19,https://storage.googleapis.com/filtrex_main_site//rebuild/Cava/10017/Visit/9/QRS187640/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.2998,QRS196239,https://filtrexone.filtrexservicegroup.com/unit/history/QRS196239,Hoshizaki,F-801naj c,N33229k,Ice Machine,CAVA Oklahoma,,10345,,https://storage.googleapis.com/filtrex_main_site//rebuild/Cava/10345/Visit/6/QRS196239/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.1607,QRS177094,https://filtrexone.filtrexservicegroup.com/unit/history/QRS177094,Hoshizaki,"""F 801MAJ C""","""M12516E""",Ice Machine,CAVA Oklahoma,,10224,2024-07-09,https://storage.googleapis.com/filtrex_main_site//rebuild/Cava/10224/Visit/11/QRS177094/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.0881,QRS177116,https://filtrexone.filtrexservicegroup.com/unit/history/QRS177116,Hoshizaki,"""FD 650MAJ C""","""M01464C""",Ice Machine,CAVA Oklahoma,,10224,2024-07-09,https://storage.googleapis.com/filtrex_main_site//rebuild/Cava/10224/Visit/11/QRS177116/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.7862,QRS177712,https://filtrexone.filtrexservicegroup.com/unit/history/QRS177712,Hoshizaki,"""F 801MAJ C""","""L12194J""",Ice Machine,CAVA Oklahoma,,10196,2024-07-09,https://storage.googleapis.com/filtrex_main_site//rebuild/Cava/10196/Visit/9/QRS177712/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.8315,QRS161713,https://filtrexone.filtrexservicegroup.com/unit/history/QRS161713,Hoshizaki,"""FD 650MAJ C""","""M01469C""",Ice Machine,CAVA Oklahoma,,10221,2024-07-10,https://storage.googleapis.com/filtrex_main_site//rebuild/Cava/10221/Visit/10/QRS161713/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.7354,QRS177760,https://filtrexone.filtrexservicegroup.com/unit/history/QRS177760,Hoshizaki,"""F 1002MAJ C""","""K11020J""",Ice Machine,CAVA Oklahoma,,10206,2024-07-10,https://storage.googleapis.com/filtrex_main_site//rebuild/Cava/10206/Visit/9/QRS177760/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.3078,QRS186646,https://filtrexone.filtrexservicegroup.com/unit/history/QRS186646,Hoshizaki,"""F 801MAJ J""","""M02478D""",Ice Machine,CAVA Oklahoma,,10221,2024-07-10,https://storage.googleapis.com/filtrex_main_site//rebuild/Cava/10221/Visit/10/QRS186646/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.4904,QRS186774,https://filtrexone.filtrexservicegroup.com/unit/history/QRS186774,Hoshizaki,"""F 801MAJ C""","""L12184J""",Ice Machine,CAVA Oklahoma,,10217,2024-07-10,https://storage.googleapis.com/filtrex_main_site//rebuild/Cava/10217/Visit/9/QRS186774/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.0274,QRS167684,https://filtrexone.filtrexservicegroup.com/unit/history/QRS167684,Hoshizaki,FD650MAJC,M01402B,Ice Machine,CAVA Oklahoma,,10220,2024-07-11,https://storage.googleapis.com/filtrex_main_site//rebuild/Cava/10220/Visit/13/QRS167684/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.5534,QRS177659,https://filtrexone.filtrexservicegroup.com/unit/history/QRS177659,Hoshizaki,"""F 801MAJ C ""","""L22347M""",Ice Machine,CAVA Oklahoma,,10208,2024-10-31,https://storage.googleapis.com/filtrex_main_site//rebuild/Cava/10208/Visit/11/QRS177659/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.7608,QRS177889,https://filtrexone.filtrexservicegroup.com/unit/history/QRS177889,Hoshizaki,"""F 801MAJ C""","""L02037F""",Ice Machine,CAVA Pennsylvania,,10144,2024-07-13,https://storage.googleapis.com/filtrex_main_site//rebuild/Cava/10144/Visit/9/QRS177889/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.8235,QRS80126,https://filtrexone.filtrexservicegroup.com/unit/history/QRS80126,Hoshizaki,F-801MAJ-C,L12198j,Ice Machine,CAVA Pennsylvania,,10327,2024-07-16,https://storage.googleapis.com/filtrex_main_site//rebuild/Cava/10327/Visit/5/QRS80126/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.8134,QRS106128,https://filtrexone.filtrexservicegroup.com/unit/history/QRS106128,Hoshizaki,"""F 801MAJ C""","""K01676H""",Ice Machine,CAVA Tennessee,,10099,2024-07-29,https://storage.googleapis.com/filtrex_main_site//rebuild/Cava/10099/Visit/10/QRS106128/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.8244,QRSF65649,https://filtrexone.filtrexservicegroup.com/unit/history/QRSF65649,Hoshizaki,F-801MAJ-C,P03745L,Ice Machine,CAVA-North Carolina,,10072,2025-06-26,https://storage.googleapis.com/filtrex_main_site//rebuild/Cava/10072/Visit/15/QRSF65649/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.031,QRC236005,https://filtrexone.filtrexservicegroup.com/unit/history/QRC236005,Hoshizaki,F-801MAJ-C,Q03817A YOM:2025,Ice Machine,CAVA-SOUTHEAST,,10184,2025-07-15,https://storage.googleapis.com/filtrex_main_site//rebuild/Cava/10184/Visit/11/QRC236005/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.2071,QRSF55703,https://filtrexone.filtrexservicegroup.com/unit/history/QRSF55703,Hoshizaki,Km-901maj,N19302j,Ice Machine,CAVA-WEST,,10177,2024-09-10,https://storage.googleapis.com/filtrex_main_site//rebuild/Cava/10177/Visit/12/QRSF55703/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.8097,QRS94763,https://filtrexone.filtrexservicegroup.com/unit/history/QRS94763,Hoshizaki,"""F 801MAJ""","""H21076L""",Ice Machine,CAVA-WEST,,10088,2024-09-30,https://storage.googleapis.com/filtrex_main_site//rebuild/Cava/10088/Visit/12/QRS94763/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.6595,QRS94787,https://filtrexone.filtrexservicegroup.com/unit/history/QRS94787,Hoshizaki,"""KMD 860MAJ""","""K01484K""",Ice Machine,CAVA-WEST,,10120,2024-10-01,https://storage.googleapis.com/filtrex_main_site//rebuild/Cava/10120/Visit/11/QRS94787/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.173,QRSF73085,https://filtrexone.filtrexservicegroup.com/unit/history/QRSF73085,Hoshizaki,KM-160MRJZ3,N30181J,Ice Machine,CHEDDARS,,2215,2024-12-16,https://storage.googleapis.com/filtrex_main_site//rebuild/Cheddars/2215/Visit/3/QRSF73085/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.1105,QRSF73086,https://filtrexone.filtrexservicegroup.com/unit/history/QRSF73086,Hoshizaki,KM-1601MRJZ3,N30188J,Ice Machine,CHEDDARS,,2215,2024-12-16,https://storage.googleapis.com/filtrex_main_site//rebuild/Cheddars/2215/Visit/3/QRSF73086/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.6545,QRSF55048,https://filtrexone.filtrexservicegroup.com/unit/history/QRSF55048,Hoshizaki,Km-1601mrjz3,P10312c,Ice Machine,CHEDDARS,,2216,2025-08-23,https://storage.googleapis.com/filtrex_main_site//rebuild/Cheddars/2216/Visit/2/QRSF55048/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.6271,QRSF55050,https://filtrexone.filtrexservicegroup.com/unit/history/QRSF55050,Hoshizaki,KM-160MRJZ3,P00281B,Ice Machine,CHEDDARS,,2216,2025-08-23,https://storage.googleapis.com/filtrex_main_site//rebuild/Cheddars/2216/Visit/2/QRSF55050/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.7561,QRC234854,https://filtrexone.filtrexservicegroup.com/unit/history/QRC234854,Hoshizaki,KM-1601SRH3,E02231E,Ice Machine,Cotton Patch Cafe - Texas,Corsicana,3,2025-11-20,https://storage.googleapis.com/filtrex_main_site//rebuild/Cotton-Patch-Cafe/3/Visit/1/QRC234854/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.4604,QRC234882,https://filtrexone.filtrexservicegroup.com/unit/history/QRC234882,Hoshizaki,KM-1601MRH3,E01797H,Ice Machine,Cotton Patch Cafe - Texas,Tyler,30,2025-11-20,https://storage.googleapis.com/filtrex_main_site//rebuild/Cotton-Patch-Cafe/30/Visit/1/QRC234882/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.2475,QRC234908,https://filtrexone.filtrexservicegroup.com/unit/history/QRC234908,Hoshizaki,KM-1601MRH3,U00616D,Ice Machine,Cotton Patch Cafe - Texas,Waco,51,2025-11-21,https://storage.googleapis.com/filtrex_main_site//rebuild/Cotton-Patch-Cafe/51/Visit/1/QRC234908/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.8426,QRC234860,https://filtrexone.filtrexservicegroup.com/unit/history/QRC234860,Hoshizaki,KM-1601SRH3,G02604D,Ice Machine,Cotton Patch Cafe - Texas,Waxahachie,31,2025-11-19,https://storage.googleapis.com/filtrex_main_site//rebuild/Cotton-Patch-Cafe/31/Visit/1/QRC234860/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.7461,QRC234875,https://filtrexone.filtrexservicegroup.com/unit/history/QRC234875,Hoshizaki,KM-1601MRJ3,K00345A,Ice Machine,Cotton Patch Cafe - Texas,Wichita Falls,91,2025-12-01,https://storage.googleapis.com/filtrex_main_site//rebuild/Cotton-Patch-Cafe/91/Visit/1/QRC234875/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.7566,QRSF73170,https://filtrexone.filtrexservicegroup.com/unit/history/QRSF73170,Hoshizaki,F-1002MAJ,P03745F,Ice Machine,EDDIE V'S,,8536,2025-05-10,https://storage.googleapis.com/filtrex_main_site//rebuild/EddieVs/8536/Visit/3/QRSF73170/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.7743,QRSF73171,https://filtrexone.filtrexservicegroup.com/unit/history/QRSF73171,Hoshizaki,"KM,-2200SRJZ3",P20301E,Ice Machine,EDDIE V'S,,8536,2025-05-10,https://storage.googleapis.com/filtrex_main_site//rebuild/EddieVs/8536/Visit/3/QRSF73171/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.7961,QRSF66269,https://filtrexone.filtrexservicegroup.com/unit/history/QRSF66269,Hoshizaki,KM-520MAJ,P24447F,Ice Machine,EINSTEIN BRO'S - COLORADO,Arapahoe & Yosemite,2646,2026-01-06,https://storage.googleapis.com/filtrex_main_site//rebuild/BagelBrands/2646/Visit/1/QRSF66269/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.4059,QRS152140,https://filtrexone.filtrexservicegroup.com/unit/history/QRS152140,Hoshizaki,KM-515MAH,G13033H,Ice Machine,EINSTEIN BRO'S - COLORADO,Broadway & Baseline,2445,2026-01-14,https://storage.googleapis.com/filtrex_main_site//rebuild/BagelBrands/2445/Visit/1/QRS152140/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.0478,QRC236631,https://filtrexone.filtrexservicegroup.com/unit/history/QRC236631,Hoshizaki,KM-650MAH,T03096J,Ice Machine,EINSTEIN BRO'S - COLORADO,Centennial & GOG,3304,2026-01-17,https://storage.googleapis.com/filtrex_main_site//rebuild/BagelBrands/3304/Visit/1/QRC236631/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.312,QRS151324,https://filtrexone.filtrexservicegroup.com/unit/history/QRS151324,Hoshizaki,KM-520MAJ,Q19664J,Ice Machine,EINSTEIN BRO'S - COLORADO,Colorado & Yale,2006,2026-01-05,https://storage.googleapis.com/filtrex_main_site//rebuild/BagelBrands/2006/Visit/1/QRS151324/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.501,QRS151405,https://filtrexone.filtrexservicegroup.com/unit/history/QRS151405,Hoshizaki,KM-520MAJ,J05727J,Ice Machine,EINSTEIN BRO'S - COLORADO,Hampden-Tower,3589,2026-01-15,https://storage.googleapis.com/filtrex_main_site//rebuild/BagelBrands/3589/Visit/1/QRS151405/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.2601,QRS152149,https://filtrexone.filtrexservicegroup.com/unit/history/QRS152149,Hoshizaki,KM-515MAH,E09883E,Ice Machine,EINSTEIN BRO'S - COLORADO,Longmont,3383,2026-01-13,https://storage.googleapis.com/filtrex_main_site//rebuild/BagelBrands/3383/Visit/1/QRS152149/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.5288,QRS152193,https://filtrexone.filtrexservicegroup.com/unit/history/QRS152193,Hoshizaki,KM-515MAH,B04623A,Ice Machine,EINSTEIN BRO'S - COLORADO,Loveland,3584,2026-01-12,https://storage.googleapis.com/filtrex_main_site//rebuild/BagelBrands/3584/Visit/1/QRS152193/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.4469,QRS151384,https://filtrexone.filtrexservicegroup.com/unit/history/QRS151384,Hoshizaki,KM-515MAH,U23601C,Ice Machine,EINSTEIN BRO'S - COLORADO,Lowry,3551,2026-01-08,https://storage.googleapis.com/filtrex_main_site//rebuild/BagelBrands/3551/Visit/1/QRS151384/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.1004,QRC236614,https://filtrexone.filtrexservicegroup.com/unit/history/QRC236614,Hoshizaki,null,KM-515MAE,Ice Machine,EINSTEIN BRO'S - COLORADO,Meadow Parkway,3605,2026-01-20,https://storage.googleapis.com/filtrex_main_site//rebuild/BagelBrands/3605/Visit/1/QRC236614/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.1626,QRC236647,https://filtrexone.filtrexservicegroup.com/unit/history/QRC236647,Hoshizaki,KM-515MAH,A03790L,Ice Machine,EINSTEIN BRO'S - COLORADO,North Tejon Street,3565,2026-01-17,https://storage.googleapis.com/filtrex_main_site//rebuild/BagelBrands/3565/Visit/1/QRC236647/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.1996,QRC236568,https://filtrexone.filtrexservicegroup.com/unit/history/QRC236568,Hoshizaki,KM-515MAH,C10415S,Ice Machine,EINSTEIN BRO'S - COLORADO,Powers & Constitution,1599,2026-01-20,https://storage.googleapis.com/filtrex_main_site//rebuild/BagelBrands/1599/Visit/1/QRC236568/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.1351,QRS151360,https://filtrexone.filtrexservicegroup.com/unit/history/QRS151360,Hoshizaki,KM-630MAH,P15380H,Ice Machine,EINSTEIN BRO'S - COLORADO,Stapleton,3366,2026-01-11,https://storage.googleapis.com/filtrex_main_site//rebuild/BagelBrands/3366/Visit/1/QRS151360/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.2339,QRS151355,https://filtrexone.filtrexservicegroup.com/unit/history/QRS151355,Hoshizaki,KM-520MAJ,Q17709C,Ice Machine,EINSTEIN BRO'S - COLORADO,Wadsworth,1356,2026-01-07,https://storage.googleapis.com/filtrex_main_site//rebuild/BagelBrands/1356/Visit/1/QRS151355/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.1423,QRC236635,https://filtrexone.filtrexservicegroup.com/unit/history/QRC236635,Hoshizaki,KM-515MAH,U34987H,Ice Machine,EINSTEIN BRO'S - COLORADO,Woodmen Commons,3550,2026-01-19,https://storage.googleapis.com/filtrex_main_site//rebuild/BagelBrands/3550/Visit/1/QRC236635/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.0451,QRS152061,https://filtrexone.filtrexservicegroup.com/unit/history/QRS152061,Hoshizaki,KM-630MAE,E15297K,Ice Machine,EINSTEIN BRO'S - ILLINOIS,Naperville 1,1236,2026-01-19,https://storage.googleapis.com/filtrex_main_site//rebuild/BagelBrands/1236/Visit/1/QRS152061/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.4742,QRS153140,https://filtrexone.filtrexservicegroup.com/unit/history/QRS153140,Hoshizaki,KM-515 MAH,D06973J,Ice Machine,EINSTEIN BRO'S - MARYLAND,Annapolis,3580,2026-01-16,https://storage.googleapis.com/filtrex_main_site//rebuild/BagelBrands/3580/Visit/1/QRS153140/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.7533,QRS153297,https://filtrexone.filtrexservicegroup.com/unit/history/QRS153297,Hoshizaki,KM-660MAJ,N00734M,Ice Machine,EINSTEIN BRO'S - MARYLAND,North Chevy Chase,2235,2026-01-13,https://storage.googleapis.com/filtrex_main_site//rebuild/BagelBrands/2235/Visit/1/QRS153297/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.8152,QRS153130,https://filtrexone.filtrexservicegroup.com/unit/history/QRS153130,Hoshizaki,KM-520MAJ,J05362H,Ice Machine,EINSTEIN BRO'S - MARYLAND,Towson,3138,2026-01-16,https://storage.googleapis.com/filtrex_main_site//rebuild/BagelBrands/3138/Visit/1/QRS153130/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.6523,QRC237236,https://filtrexone.filtrexservicegroup.com/unit/history/QRC237236,Hoshizaki,null,null,Ice Machine,EINSTEIN BRO'S - MASSACHUSETTS,WAYLAND,2996,2026-01-17,https://storage.googleapis.com/filtrex_main_site//rebuild/BagelBrands/2996/Visit/1/QRC237236/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.3248,QRC234324,https://filtrexone.filtrexservicegroup.com/unit/history/QRC234324,Hoshizaki,KM-515MAH,E028389A,Ice Machine,EINSTEIN BRO'S - MICHIGAN,Bloomfield Township,3666,2026-01-18,https://storage.googleapis.com/filtrex_main_site//rebuild/BagelBrands/3666/Visit/1/QRC234324/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.0959,QRC234331,https://filtrexone.filtrexservicegroup.com/unit/history/QRC234331,Hoshizaki,KM-515MAH,E0514F,Ice Machine,EINSTEIN BRO'S - MICHIGAN,Rochester Road,3905,2026-01-20,https://storage.googleapis.com/filtrex_main_site//rebuild/BagelBrands/3905/Visit/1/QRC234331/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.4914,QRS150147,https://filtrexone.filtrexservicegroup.com/unit/history/QRS150147,Hoshizaki,KM-520MAJ,P3500SJ,Ice Machine,EINSTEIN BRO'S - MINNESOTA,SHINGLE CREEK CROSSING,1338,2026-01-14,https://storage.googleapis.com/filtrex_main_site//rebuild/BagelBrands/1338/Visit/1/QRS150147/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.6837,QRS162086,https://filtrexone.filtrexservicegroup.com/unit/history/QRS162086,Hoshizaki,KM-520MAJ,P13653C,Ice Machine,EINSTEIN BRO'S - NEW MEXICO,Juan Tabo & Menual,2645,2026-01-10,https://storage.googleapis.com/filtrex_main_site//rebuild/BagelBrands/2645/Visit/1/QRS162086/field_285_photo.jpg,before cleaning drop zone,
NOISE,,0.4556,0.4514,QRS162053,https://filtrexone.filtrexservicegroup.com/unit/history/QRS162053,Hoshizaki,KM-520MAJ,P35608J,Ice Machine,EINSTEIN BRO'S - NEW MEXICO,Rio Rancho,3660,2026-01-12,https://storage.googleapis.com/filtrex_main_site//rebuild/BagelBrands/3660/Visit/1/QRS162053/field_285_photo.jpg,before cleaning drop zone,
